corpus,subset,seed,words,rung,word,surprisal
climbmix,climbmix_C3,0,3000000,3M,you,6.319577
climbmix,climbmix_C3,0,3000000,3M,your,4.708971
climbmix,climbmix_C3,0,3000000,3M,yourself,6.516199
climbmix,climbmix_C3,0,3000000,3M,yum,12.352989
climbmix,climbmix_C3,0,3000000,3M,zebra,11.373700
climbmix,climbmix_C3,0,3000000,3M,zipper,11.156851
climbmix,climbmix_C3,0,3000000,3M,zoo,9.365007
climbmix,climbmix_C3,0,4000000,4M,a,3.115196
climbmix,climbmix_C3,0,4000000,4M,about,5.131306
climbmix,climbmix_C3,0,4000000,4M,above,8.868378
climbmix,climbmix_C3,0,4000000,4M,after,7.378881
climbmix,climbmix_C3,0,4000000,4M,airplane,10.070062
climbmix,climbmix_C3,0,4000000,4M,all,6.058904
climbmix,climbmix_C3,0,4000000,4M,alligator,12.476165
climbmix,climbmix_C3,0,4000000,4M,am,6.744025
climbmix,climbmix_C3,0,4000000,4M,and,5.471485
climbmix,climbmix_C3,0,4000000,4M,animal,7.833252
climbmix,climbmix_C3,0,4000000,4M,ankle,10.500189
climbmix,climbmix_C3,0,4000000,4M,another,7.074917
climbmix,climbmix_C3,0,4000000,4M,any,4.823981
climbmix,climbmix_C3,0,4000000,4M,apple,10.962113
climbmix,climbmix_C3,0,4000000,4M,are,5.322399
climbmix,climbmix_C3,0,4000000,4M,arm,9.399045
climbmix,climbmix_C3,0,4000000,4M,around,6.658929
climbmix,climbmix_C3,0,4000000,4M,asleep,11.385930
climbmix,climbmix_C3,0,4000000,4M,at,3.490896
climbmix,climbmix_C3,0,4000000,4M,aunt,12.270230
climbmix,climbmix_C3,0,4000000,4M,awake,8.852815
climbmix,climbmix_C3,0,4000000,4M,away,6.125373
climbmix,climbmix_C3,0,4000000,4M,baby,8.082509
climbmix,climbmix_C3,0,4000000,4M,babysitter,16.653170
climbmix,climbmix_C3,0,4000000,4M,back,6.851871
climbmix,climbmix_C3,0,4000000,4M,backyard,8.440922
climbmix,climbmix_C3,0,4000000,4M,bad,8.056427
climbmix,climbmix_C3,0,4000000,4M,ball,8.776527
climbmix,climbmix_C3,0,4000000,4M,balloon,10.966943
climbmix,climbmix_C3,0,4000000,4M,banana,11.206480
climbmix,climbmix_C3,0,4000000,4M,basement,10.414919
climbmix,climbmix_C3,0,4000000,4M,basket,8.992243
climbmix,climbmix_C3,0,4000000,4M,bat,10.560804
climbmix,climbmix_C3,0,4000000,4M,bath,9.815822
climbmix,climbmix_C3,0,4000000,4M,bathroom,8.216169
climbmix,climbmix_C3,0,4000000,4M,bathtub,10.435128
climbmix,climbmix_C3,0,4000000,4M,be,3.602066
climbmix,climbmix_C3,0,4000000,4M,beach,9.037547
climbmix,climbmix_C3,0,4000000,4M,beads,9.882280
climbmix,climbmix_C3,0,4000000,4M,beans,7.903987
climbmix,climbmix_C3,0,4000000,4M,bear,10.406587
climbmix,climbmix_C3,0,4000000,4M,because,7.145286
climbmix,climbmix_C3,0,4000000,4M,bed,8.812838
climbmix,climbmix_C3,0,4000000,4M,bedroom,7.656390
climbmix,climbmix_C3,0,4000000,4M,bee,9.655295
climbmix,climbmix_C3,0,4000000,4M,before,6.799891
climbmix,climbmix_C3,0,4000000,4M,behind,9.681454
climbmix,climbmix_C3,0,4000000,4M,belly,9.244381
climbmix,climbmix_C3,0,4000000,4M,belt,10.128226
climbmix,climbmix_C3,0,4000000,4M,bench,10.886229
climbmix,climbmix_C3,0,4000000,4M,beside,10.524191
climbmix,climbmix_C3,0,4000000,4M,better,7.104187
climbmix,climbmix_C3,0,4000000,4M,bib,11.021422
climbmix,climbmix_C3,0,4000000,4M,bicycle,8.664287
climbmix,climbmix_C3,0,4000000,4M,big,7.132934
climbmix,climbmix_C3,0,4000000,4M,bird,7.955309
climbmix,climbmix_C3,0,4000000,4M,bite,10.966937
climbmix,climbmix_C3,0,4000000,4M,black,8.049644
climbmix,climbmix_C3,0,4000000,4M,blanket,11.103804
climbmix,climbmix_C3,0,4000000,4M,block,8.903737
climbmix,climbmix_C3,0,4000000,4M,blow,11.200390
climbmix,climbmix_C3,0,4000000,4M,blue,9.299698
climbmix,climbmix_C3,0,4000000,4M,boat,10.197234
climbmix,climbmix_C3,0,4000000,4M,book,6.893787
climbmix,climbmix_C3,0,4000000,4M,boots,10.723801
climbmix,climbmix_C3,0,4000000,4M,bottle,8.795141
climbmix,climbmix_C3,0,4000000,4M,bowl,8.163546
climbmix,climbmix_C3,0,4000000,4M,box,7.930304
climbmix,climbmix_C3,0,4000000,4M,boy,10.251651
climbmix,climbmix_C3,0,4000000,4M,bread,9.667719
climbmix,climbmix_C3,0,4000000,4M,break,7.532637
climbmix,climbmix_C3,0,4000000,4M,breakfast,9.107477
climbmix,climbmix_C3,0,4000000,4M,bring,7.895234
climbmix,climbmix_C3,0,4000000,4M,broken,10.432291
climbmix,climbmix_C3,0,4000000,4M,broom,12.890404
climbmix,climbmix_C3,0,4000000,4M,brother,8.227021
climbmix,climbmix_C3,0,4000000,4M,brown,9.695709
climbmix,climbmix_C3,0,4000000,4M,brush,9.264231
climbmix,climbmix_C3,0,4000000,4M,bubbles,11.467420
climbmix,climbmix_C3,0,4000000,4M,bucket,10.491658
climbmix,climbmix_C3,0,4000000,4M,bug,9.767412
climbmix,climbmix_C3,0,4000000,4M,build,7.513487
climbmix,climbmix_C3,0,4000000,4M,bump,12.102664
climbmix,climbmix_C3,0,4000000,4M,bunny,12.106472
climbmix,climbmix_C3,0,4000000,4M,bus,9.047691
climbmix,climbmix_C3,0,4000000,4M,but,7.999953
climbmix,climbmix_C3,0,4000000,4M,butter,8.016515
climbmix,climbmix_C3,0,4000000,4M,butterfly,10.432676
climbmix,climbmix_C3,0,4000000,4M,button,7.234337
climbmix,climbmix_C3,0,4000000,4M,buy,6.388396
climbmix,climbmix_C3,0,4000000,4M,by,6.232371
climbmix,climbmix_C3,0,4000000,4M,bye,14.208337
climbmix,climbmix_C3,0,4000000,4M,cake,8.655968
climbmix,climbmix_C3,0,4000000,4M,call,6.717559
climbmix,climbmix_C3,0,4000000,4M,camera,8.130066
climbmix,climbmix_C3,0,4000000,4M,camping,11.717369
climbmix,climbmix_C3,0,4000000,4M,can,6.113365
climbmix,climbmix_C3,0,4000000,4M,candy,11.259142
climbmix,climbmix_C3,0,4000000,4M,car,7.911826
climbmix,climbmix_C3,0,4000000,4M,careful,8.803860
climbmix,climbmix_C3,0,4000000,4M,carrots,8.944327
climbmix,climbmix_C3,0,4000000,4M,carry,8.533355
climbmix,climbmix_C3,0,4000000,4M,cat,10.096404
climbmix,climbmix_C3,0,4000000,4M,catch,9.417413
climbmix,climbmix_C3,0,4000000,4M,cereal,10.780209
climbmix,climbmix_C3,0,4000000,4M,chair,9.900944
climbmix,climbmix_C3,0,4000000,4M,chalk,11.308628
climbmix,climbmix_C3,0,4000000,4M,chase,9.631706
climbmix,climbmix_C3,0,4000000,4M,cheek,11.155390
climbmix,climbmix_C3,0,4000000,4M,cheese,9.673185
climbmix,climbmix_C3,0,4000000,4M,chicken,9.012577
climbmix,climbmix_C3,0,4000000,4M,child,9.046775
climbmix,climbmix_C3,0,4000000,4M,chin,11.322388
climbmix,climbmix_C3,0,4000000,4M,chocolate,9.746909
climbmix,climbmix_C3,0,4000000,4M,choo,14.081752
climbmix,climbmix_C3,0,4000000,4M,church,9.224379
climbmix,climbmix_C3,0,4000000,4M,circus,11.940980
climbmix,climbmix_C3,0,4000000,4M,clap,13.181367
climbmix,climbmix_C3,0,4000000,4M,clean,9.509470
climbmix,climbmix_C3,0,4000000,4M,climb,10.311603
climbmix,climbmix_C3,0,4000000,4M,clock,9.397527
climbmix,climbmix_C3,0,4000000,4M,close,9.726317
climbmix,climbmix_C3,0,4000000,4M,closet,9.212150
climbmix,climbmix_C3,0,4000000,4M,cloud,9.914061
climbmix,climbmix_C3,0,4000000,4M,clown,12.356462
climbmix,climbmix_C3,0,4000000,4M,coat,10.534478
climbmix,climbmix_C3,0,4000000,4M,coffee,8.848342
climbmix,climbmix_C3,0,4000000,4M,coke,13.405034
climbmix,climbmix_C3,0,4000000,4M,cold,8.858964
climbmix,climbmix_C3,0,4000000,4M,comb,11.050711
climbmix,climbmix_C3,0,4000000,4M,cook,8.387795
climbmix,climbmix_C3,0,4000000,4M,cookie,9.609347
climbmix,climbmix_C3,0,4000000,4M,corn,10.037846
climbmix,climbmix_C3,0,4000000,4M,couch,9.158856
climbmix,climbmix_C3,0,4000000,4M,could,5.735955
climbmix,climbmix_C3,0,4000000,4M,country,7.990433
climbmix,climbmix_C3,0,4000000,4M,cover,9.812018
climbmix,climbmix_C3,0,4000000,4M,cow,10.122501
climbmix,climbmix_C3,0,4000000,4M,cowboy,13.144824
climbmix,climbmix_C3,0,4000000,4M,cracker,12.150203
climbmix,climbmix_C3,0,4000000,4M,crayon,11.498881
climbmix,climbmix_C3,0,4000000,4M,crib,11.019928
climbmix,climbmix_C3,0,4000000,4M,cry,10.445236
climbmix,climbmix_C3,0,4000000,4M,cup,9.485455
climbmix,climbmix_C3,0,4000000,4M,cut,9.743289
climbmix,climbmix_C3,0,4000000,4M,cute,8.808588
climbmix,climbmix_C3,0,4000000,4M,daddy,11.821591
climbmix,climbmix_C3,0,4000000,4M,dance,10.665038
climbmix,climbmix_C3,0,4000000,4M,dark,8.940314
climbmix,climbmix_C3,0,4000000,4M,day,6.278327
climbmix,climbmix_C3,0,4000000,4M,deer,10.515196
climbmix,climbmix_C3,0,4000000,4M,diaper,12.148784
climbmix,climbmix_C3,0,4000000,4M,did,8.348056
climbmix,climbmix_C3,0,4000000,4M,dinner,9.012822
climbmix,climbmix_C3,0,4000000,4M,dirty,10.100017
climbmix,climbmix_C3,0,4000000,4M,dish,7.553295
climbmix,climbmix_C3,0,4000000,4M,do,6.555533
climbmix,climbmix_C3,0,4000000,4M,doctor,9.194089
climbmix,climbmix_C3,0,4000000,4M,does,7.774303
climbmix,climbmix_C3,0,4000000,4M,dog,8.395154
climbmix,climbmix_C3,0,4000000,4M,doll,10.832984
climbmix,climbmix_C3,0,4000000,4M,donkey,13.974794
climbmix,climbmix_C3,0,4000000,4M,donut,13.750495
climbmix,climbmix_C3,0,4000000,4M,door,7.944541
climbmix,climbmix_C3,0,4000000,4M,down,6.032675
climbmix,climbmix_C3,0,4000000,4M,downtown,12.798807
climbmix,climbmix_C3,0,4000000,4M,draw,8.158152
climbmix,climbmix_C3,0,4000000,4M,drawer,11.672119
climbmix,climbmix_C3,0,4000000,4M,dress,10.545396
climbmix,climbmix_C3,0,4000000,4M,drink,8.816603
climbmix,climbmix_C3,0,4000000,4M,drive,8.542769
climbmix,climbmix_C3,0,4000000,4M,drop,10.125340
climbmix,climbmix_C3,0,4000000,4M,dry,8.661242
climbmix,climbmix_C3,0,4000000,4M,dryer,9.895881
climbmix,climbmix_C3,0,4000000,4M,duck,10.609540
climbmix,climbmix_C3,0,4000000,4M,dump,10.903997
climbmix,climbmix_C3,0,4000000,4M,each,7.285010
climbmix,climbmix_C3,0,4000000,4M,ear,8.958779
climbmix,climbmix_C3,0,4000000,4M,eat,7.493191
climbmix,climbmix_C3,0,4000000,4M,egg,9.382272
climbmix,climbmix_C3,0,4000000,4M,elephant,11.316671
climbmix,climbmix_C3,0,4000000,4M,empty,8.355522
climbmix,climbmix_C3,0,4000000,4M,every,7.133684
climbmix,climbmix_C3,0,4000000,4M,eye,10.195588
climbmix,climbmix_C3,0,4000000,4M,face,8.163234
climbmix,climbmix_C3,0,4000000,4M,fall,9.913334
climbmix,climbmix_C3,0,4000000,4M,farm,9.057815
climbmix,climbmix_C3,0,4000000,4M,fast,7.580010
climbmix,climbmix_C3,0,4000000,4M,feed,8.238777
climbmix,climbmix_C3,0,4000000,4M,find,4.768670
climbmix,climbmix_C3,0,4000000,4M,fine,7.865160
climbmix,climbmix_C3,0,4000000,4M,finger,8.721004
climbmix,climbmix_C3,0,4000000,4M,finish,9.811117
climbmix,climbmix_C3,0,4000000,4M,first,8.767524
climbmix,climbmix_C3,0,4000000,4M,fish,8.807342
climbmix,climbmix_C3,0,4000000,4M,fit,8.036204
climbmix,climbmix_C3,0,4000000,4M,fix,8.616267
climbmix,climbmix_C3,0,4000000,4M,flag,10.429222
climbmix,climbmix_C3,0,4000000,4M,flower,10.213939
climbmix,climbmix_C3,0,4000000,4M,food,8.961383
climbmix,climbmix_C3,0,4000000,4M,foot,8.535724
climbmix,climbmix_C3,0,4000000,4M,for,3.940869
climbmix,climbmix_C3,0,4000000,4M,fork,9.857484
climbmix,climbmix_C3,0,4000000,4M,french,12.997064
climbmix,climbmix_C3,0,4000000,4M,friend,5.875706
climbmix,climbmix_C3,0,4000000,4M,frog,10.223750
climbmix,climbmix_C3,0,4000000,4M,full,8.089282
climbmix,climbmix_C3,0,4000000,4M,game,6.588451
climbmix,climbmix_C3,0,4000000,4M,garage,8.281094
climbmix,climbmix_C3,0,4000000,4M,garbage,8.945179
climbmix,climbmix_C3,0,4000000,4M,garden,7.022916
climbmix,climbmix_C3,0,4000000,4M,gas,8.323149
climbmix,climbmix_C3,0,4000000,4M,gentle,10.494012
climbmix,climbmix_C3,0,4000000,4M,get,5.513743
climbmix,climbmix_C3,0,4000000,4M,giraffe,12.328696
climbmix,climbmix_C3,0,4000000,4M,girl,8.040886
climbmix,climbmix_C3,0,4000000,4M,give,6.445413
climbmix,climbmix_C3,0,4000000,4M,glass,7.979520
climbmix,climbmix_C3,0,4000000,4M,glasses,8.319211
climbmix,climbmix_C3,0,4000000,4M,gloves,9.727002
climbmix,climbmix_C3,0,4000000,4M,glue,9.745364
climbmix,climbmix_C3,0,4000000,4M,go,5.941924
climbmix,climbmix_C3,0,4000000,4M,good,6.933314
climbmix,climbmix_C3,0,4000000,4M,goose,11.809014
climbmix,climbmix_C3,0,4000000,4M,grandma,12.092772
climbmix,climbmix_C3,0,4000000,4M,grandpa,16.402959
climbmix,climbmix_C3,0,4000000,4M,grapes,12.669085
climbmix,climbmix_C3,0,4000000,4M,grass,8.815033
climbmix,climbmix_C3,0,4000000,4M,green,9.193258
climbmix,climbmix_C3,0,4000000,4M,gum,9.617822
climbmix,climbmix_C3,0,4000000,4M,hair,7.575841
climbmix,climbmix_C3,0,4000000,4M,hamburger,11.554676
climbmix,climbmix_C3,0,4000000,4M,hammer,11.610450
climbmix,climbmix_C3,0,4000000,4M,hand,7.044920
climbmix,climbmix_C3,0,4000000,4M,happy,8.861915
climbmix,climbmix_C3,0,4000000,4M,hard,6.809710
climbmix,climbmix_C3,0,4000000,4M,hat,10.770904
climbmix,climbmix_C3,0,4000000,4M,hate,8.112440
climbmix,climbmix_C3,0,4000000,4M,have,3.021588
climbmix,climbmix_C3,0,4000000,4M,he,6.502927
climbmix,climbmix_C3,0,4000000,4M,head,5.880537
climbmix,climbmix_C3,0,4000000,4M,hear,6.967619
climbmix,climbmix_C3,0,4000000,4M,heavy,8.912011
climbmix,climbmix_C3,0,4000000,4M,helicopter,11.070941
climbmix,climbmix_C3,0,4000000,4M,hello,12.157249
climbmix,climbmix_C3,0,4000000,4M,help,8.303289
climbmix,climbmix_C3,0,4000000,4M,her,5.497750
climbmix,climbmix_C3,0,4000000,4M,here,6.866102
climbmix,climbmix_C3,0,4000000,4M,hi,10.951366
climbmix,climbmix_C3,0,4000000,4M,hide,10.608295
climbmix,climbmix_C3,0,4000000,4M,high,7.960688
climbmix,climbmix_C3,0,4000000,4M,him,5.752308
climbmix,climbmix_C3,0,4000000,4M,his,6.682722
climbmix,climbmix_C3,0,4000000,4M,hit,9.227375
climbmix,climbmix_C3,0,4000000,4M,hold,8.705536
climbmix,climbmix_C3,0,4000000,4M,home,3.385653
climbmix,climbmix_C3,0,4000000,4M,horse,9.532987
climbmix,climbmix_C3,0,4000000,4M,hose,10.265032
climbmix,climbmix_C3,0,4000000,4M,hot,9.171924
climbmix,climbmix_C3,0,4000000,4M,house,7.318991
climbmix,climbmix_C3,0,4000000,4M,how,7.697527
climbmix,climbmix_C3,0,4000000,4M,hug,9.913107
climbmix,climbmix_C3,0,4000000,4M,hungry,8.776309
climbmix,climbmix_C3,0,4000000,4M,hurry,12.711705
climbmix,climbmix_C3,0,4000000,4M,hurt,9.761498
climbmix,climbmix_C3,0,4000000,4M,i,7.401981
climbmix,climbmix_C3,0,4000000,4M,ice,10.003615
climbmix,climbmix_C3,0,4000000,4M,if,4.852502
climbmix,climbmix_C3,0,4000000,4M,inside,8.368940
climbmix,climbmix_C3,0,4000000,4M,into,6.422015
climbmix,climbmix_C3,0,4000000,4M,is,5.946947
climbmix,climbmix_C3,0,4000000,4M,it,4.626115
climbmix,climbmix_C3,0,4000000,4M,jacket,10.904219
climbmix,climbmix_C3,0,4000000,4M,jar,8.619045
climbmix,climbmix_C3,0,4000000,4M,jeans,11.090378
climbmix,climbmix_C3,0,4000000,4M,jelly,11.750904
climbmix,climbmix_C3,0,4000000,4M,juice,9.597086
climbmix,climbmix_C3,0,4000000,4M,jump,10.380369
climbmix,climbmix_C3,0,4000000,4M,keys,10.621709
climbmix,climbmix_C3,0,4000000,4M,kick,9.905051
climbmix,climbmix_C3,0,4000000,4M,kiss,10.648366
climbmix,climbmix_C3,0,4000000,4M,kitchen,6.589462
climbmix,climbmix_C3,0,4000000,4M,kitty,11.247603
climbmix,climbmix_C3,0,4000000,4M,knee,10.728746
climbmix,climbmix_C3,0,4000000,4M,knife,9.112644
climbmix,climbmix_C3,0,4000000,4M,knock,11.076223
climbmix,climbmix_C3,0,4000000,4M,ladder,10.281175
climbmix,climbmix_C3,0,4000000,4M,lady,11.868681
climbmix,climbmix_C3,0,4000000,4M,lamb,10.881311
climbmix,climbmix_C3,0,4000000,4M,lamp,8.933697
climbmix,climbmix_C3,0,4000000,4M,last,8.013101
climbmix,climbmix_C3,0,4000000,4M,later,8.864489
climbmix,climbmix_C3,0,4000000,4M,lawn,9.410935
climbmix,climbmix_C3,0,4000000,4M,leg,8.644259
climbmix,climbmix_C3,0,4000000,4M,lick,10.881070
climbmix,climbmix_C3,0,4000000,4M,light,9.169510
climbmix,climbmix_C3,0,4000000,4M,like,4.115781
climbmix,climbmix_C3,0,4000000,4M,lion,10.150660
climbmix,climbmix_C3,0,4000000,4M,lips,9.639662
climbmix,climbmix_C3,0,4000000,4M,listen,10.212149
climbmix,climbmix_C3,0,4000000,4M,little,6.237825
climbmix,climbmix_C3,0,4000000,4M,living,9.029427
climbmix,climbmix_C3,0,4000000,4M,lollipop,13.868409
climbmix,climbmix_C3,0,4000000,4M,long,6.494231
climbmix,climbmix_C3,0,4000000,4M,look,9.593630
climbmix,climbmix_C3,0,4000000,4M,loud,8.065297
climbmix,climbmix_C3,0,4000000,4M,love,6.928798
climbmix,climbmix_C3,0,4000000,4M,lunch,9.132414
climbmix,climbmix_C3,0,4000000,4M,mad,10.693371
climbmix,climbmix_C3,0,4000000,4M,make,5.729733
climbmix,climbmix_C3,0,4000000,4M,man,8.132303
climbmix,climbmix_C3,0,4000000,4M,me,4.814247
climbmix,climbmix_C3,0,4000000,4M,meat,9.187073
climbmix,climbmix_C3,0,4000000,4M,medicine,9.894083
climbmix,climbmix_C3,0,4000000,4M,milk,8.999497
climbmix,climbmix_C3,0,4000000,4M,mine,10.265990
climbmix,climbmix_C3,0,4000000,4M,mommy,14.402970
climbmix,climbmix_C3,0,4000000,4M,money,8.321891
climbmix,climbmix_C3,0,4000000,4M,monkey,11.410130
climbmix,climbmix_C3,0,4000000,4M,moo,13.080114
climbmix,climbmix_C3,0,4000000,4M,moon,9.180844
climbmix,climbmix_C3,0,4000000,4M,moose,12.133832
climbmix,climbmix_C3,0,4000000,4M,mop,11.684995
climbmix,climbmix_C3,0,4000000,4M,more,5.068576
climbmix,climbmix_C3,0,4000000,4M,morning,7.518488
climbmix,climbmix_C3,0,4000000,4M,motorcycle,11.023320
climbmix,climbmix_C3,0,4000000,4M,mouse,9.877808
climbmix,climbmix_C3,0,4000000,4M,mouth,6.757315
climbmix,climbmix_C3,0,4000000,4M,movie,8.448304
climbmix,climbmix_C3,0,4000000,4M,much,4.864035
climbmix,climbmix_C3,0,4000000,4M,muffin,11.774379
climbmix,climbmix_C3,0,4000000,4M,my,6.741851
climbmix,climbmix_C3,0,4000000,4M,myself,6.780985
climbmix,climbmix_C3,0,4000000,4M,nail,11.211574
climbmix,climbmix_C3,0,4000000,4M,nap,9.586432
climbmix,climbmix_C3,0,4000000,4M,napkin,12.294877
climbmix,climbmix_C3,0,4000000,4M,naughty,14.534886
climbmix,climbmix_C3,0,4000000,4M,necklace,11.896192
climbmix,climbmix_C3,0,4000000,4M,need,4.842478
climbmix,climbmix_C3,0,4000000,4M,new,6.590856
climbmix,climbmix_C3,0,4000000,4M,next,7.711950
climbmix,climbmix_C3,0,4000000,4M,nice,7.709745
climbmix,climbmix_C3,0,4000000,4M,night,8.543812
climbmix,climbmix_C3,0,4000000,4M,no,8.314809
climbmix,climbmix_C3,0,4000000,4M,noisy,10.660987
climbmix,climbmix_C3,0,4000000,4M,none,9.399117
climbmix,climbmix_C3,0,4000000,4M,noodles,11.422587
climbmix,climbmix_C3,0,4000000,4M,nose,7.732093
climbmix,climbmix_C3,0,4000000,4M,not,4.963513
climbmix,climbmix_C3,0,4000000,4M,now,7.210177
climbmix,climbmix_C3,0,4000000,4M,nurse,10.133414
climbmix,climbmix_C3,0,4000000,4M,nuts,9.887410
climbmix,climbmix_C3,0,4000000,4M,of,2.687835
climbmix,climbmix_C3,0,4000000,4M,off,6.714069
climbmix,climbmix_C3,0,4000000,4M,old,6.472042
climbmix,climbmix_C3,0,4000000,4M,on,4.281826
climbmix,climbmix_C3,0,4000000,4M,open,7.872728
climbmix,climbmix_C3,0,4000000,4M,orange,10.599222
climbmix,climbmix_C3,0,4000000,4M,other,6.211973
climbmix,climbmix_C3,0,4000000,4M,ouch,13.910526
climbmix,climbmix_C3,0,4000000,4M,our,5.086932
climbmix,climbmix_C3,0,4000000,4M,out,5.027090
climbmix,climbmix_C3,0,4000000,4M,outside,8.178518
climbmix,climbmix_C3,0,4000000,4M,oven,6.347381
climbmix,climbmix_C3,0,4000000,4M,over,6.233847
climbmix,climbmix_C3,0,4000000,4M,owl,11.821207
climbmix,climbmix_C3,0,4000000,4M,paint,9.964969
climbmix,climbmix_C3,0,4000000,4M,pajamas,12.243778
climbmix,climbmix_C3,0,4000000,4M,pancake,12.383596
climbmix,climbmix_C3,0,4000000,4M,pants,10.791851
climbmix,climbmix_C3,0,4000000,4M,paper,7.451072
climbmix,climbmix_C3,0,4000000,4M,park,8.415510
climbmix,climbmix_C3,0,4000000,4M,party,7.352820
climbmix,climbmix_C3,0,4000000,4M,peanut,9.871205
climbmix,climbmix_C3,0,4000000,4M,peas,11.990395
climbmix,climbmix_C3,0,4000000,4M,pen,8.855882
climbmix,climbmix_C3,0,4000000,4M,pencil,8.960851
climbmix,climbmix_C3,0,4000000,4M,penguin,12.582463
climbmix,climbmix_C3,0,4000000,4M,penis,11.862195
climbmix,climbmix_C3,0,4000000,4M,penny,9.720365
climbmix,climbmix_C3,0,4000000,4M,people,7.056369
climbmix,climbmix_C3,0,4000000,4M,person,7.002517
climbmix,climbmix_C3,0,4000000,4M,pick,8.443551
climbmix,climbmix_C3,0,4000000,4M,pickle,12.485387
climbmix,climbmix_C3,0,4000000,4M,picnic,10.988851
climbmix,climbmix_C3,0,4000000,4M,picture,6.858938
climbmix,climbmix_C3,0,4000000,4M,pig,10.873650
climbmix,climbmix_C3,0,4000000,4M,pillow,10.942105
climbmix,climbmix_C3,0,4000000,4M,pizza,8.973690
climbmix,climbmix_C3,0,4000000,4M,plant,7.875719
climbmix,climbmix_C3,0,4000000,4M,plate,9.197389
climbmix,climbmix_C3,0,4000000,4M,play,7.118983
climbmix,climbmix_C3,0,4000000,4M,playground,9.508205
climbmix,climbmix_C3,0,4000000,4M,please,7.883198
climbmix,climbmix_C3,0,4000000,4M,police,10.308685
climbmix,climbmix_C3,0,4000000,4M,pony,13.047849
climbmix,climbmix_C3,0,4000000,4M,pool,8.746846
climbmix,climbmix_C3,0,4000000,4M,poor,13.369861
climbmix,climbmix_C3,0,4000000,4M,popcorn,12.228402
climbmix,climbmix_C3,0,4000000,4M,popsicle,12.994428
climbmix,climbmix_C3,0,4000000,4M,porch,10.582920
climbmix,climbmix_C3,0,4000000,4M,potato,8.879999
climbmix,climbmix_C3,0,4000000,4M,pour,10.341232
climbmix,climbmix_C3,0,4000000,4M,present,9.909947
climbmix,climbmix_C3,0,4000000,4M,pretend,10.103807
climbmix,climbmix_C3,0,4000000,4M,pretty,7.902887
climbmix,climbmix_C3,0,4000000,4M,pretzel,13.145994
climbmix,climbmix_C3,0,4000000,4M,pudding,10.967568
climbmix,climbmix_C3,0,4000000,4M,pull,9.593441
climbmix,climbmix_C3,0,4000000,4M,pumpkin,10.820100
climbmix,climbmix_C3,0,4000000,4M,puppy,8.979615
climbmix,climbmix_C3,0,4000000,4M,purse,11.408026
climbmix,climbmix_C3,0,4000000,4M,push,10.533948
climbmix,climbmix_C3,0,4000000,4M,put,7.912166
climbmix,climbmix_C3,0,4000000,4M,puzzle,8.740890
climbmix,climbmix_C3,0,4000000,4M,quack,12.903722
climbmix,climbmix_C3,0,4000000,4M,quiet,9.824826
climbmix,climbmix_C3,0,4000000,4M,radio,9.579024
climbmix,climbmix_C3,0,4000000,4M,rain,9.498615
climbmix,climbmix_C3,0,4000000,4M,raisin,13.093311
climbmix,climbmix_C3,0,4000000,4M,read,5.420037
climbmix,climbmix_C3,0,4000000,4M,red,9.725522
climbmix,climbmix_C3,0,4000000,4M,refrigerator,8.053040
climbmix,climbmix_C3,0,4000000,4M,ride,9.159083
climbmix,climbmix_C3,0,4000000,4M,rip,11.210582
climbmix,climbmix_C3,0,4000000,4M,rock,11.345684
climbmix,climbmix_C3,0,4000000,4M,rocking,11.473175
climbmix,climbmix_C3,0,4000000,4M,roof,8.661908
climbmix,climbmix_C3,0,4000000,4M,room,6.300901
climbmix,climbmix_C3,0,4000000,4M,rooster,12.226142
climbmix,climbmix_C3,0,4000000,4M,run,8.107769
climbmix,climbmix_C3,0,4000000,4M,sad,9.721632
climbmix,climbmix_C3,0,4000000,4M,salt,9.466094
climbmix,climbmix_C3,0,4000000,4M,same,3.766633
climbmix,climbmix_C3,0,4000000,4M,sandwich,10.020285
climbmix,climbmix_C3,0,4000000,4M,sauce,7.648107
climbmix,climbmix_C3,0,4000000,4M,say,9.500146
climbmix,climbmix_C3,0,4000000,4M,scared,9.168366
climbmix,climbmix_C3,0,4000000,4M,scarf,12.149739
climbmix,climbmix_C3,0,4000000,4M,school,7.426679
climbmix,climbmix_C3,0,4000000,4M,scissors,9.473014
climbmix,climbmix_C3,0,4000000,4M,see,5.197451
climbmix,climbmix_C3,0,4000000,4M,shake,11.220579
climbmix,climbmix_C3,0,4000000,4M,share,7.250334
climbmix,climbmix_C3,0,4000000,4M,she,7.115013
climbmix,climbmix_C3,0,4000000,4M,sheep,11.480163
climbmix,climbmix_C3,0,4000000,4M,shh,16.416367
climbmix,climbmix_C3,0,4000000,4M,shirt,9.270312
climbmix,climbmix_C3,0,4000000,4M,shoe,11.758279
climbmix,climbmix_C3,0,4000000,4M,shopping,10.281891
climbmix,climbmix_C3,0,4000000,4M,shorts,12.252831
climbmix,climbmix_C3,0,4000000,4M,shoulder,10.189871
climbmix,climbmix_C3,0,4000000,4M,shovel,10.955687
climbmix,climbmix_C3,0,4000000,4M,show,9.059684
climbmix,climbmix_C3,0,4000000,4M,shower,8.802527
climbmix,climbmix_C3,0,4000000,4M,sick,8.937103
climbmix,climbmix_C3,0,4000000,4M,sidewalk,9.889926
climbmix,climbmix_C3,0,4000000,4M,sing,10.273262
